date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type,Usage_W,Lagging_Current_Power_Factor2,Total_active_power,Total_reactive_power,Total_power_factor
22/06/2018 03:15,2.99,5.76,0,0,46.07,100,11700,Weekday,Friday,Light_Load,2990,4,2.99,5.76,146.07
22/06/2018 03:30,3.02,5.62,0,0,47.34,100,12600,Weekday,Friday,Light_Load,3020,4,3.02,5.62,147.34
22/06/2018 03:45,3.46,5.36,0,0,54.23,100,13500,Weekday,Friday,Light_Load,3460,5,3.46,5.36,154.23
22/06/2018 04:00,3.42,5.4,0,0,53.51,100,14400,Weekday,Friday,Light_Load,3420,5,3.42,5.4,153.51
22/06/2018 04:15,3.2,5.87,0,0,47.86,100,15300,Weekday,Friday,Light_Load,3200,4,3.2,5.87,147.86
22/06/2018 04:30,3.56,6.08,0,0,50.53,100,16200,Weekday,Friday,Light_Load,3560,5,3.56,6.08,150.53
22/06/2018 04:45,3.02,5.76,0,0,46.44,100,17100,Weekday,Friday,Light_Load,3020,4,3.02,5.76,146.44
22/06/2018 05:00,3.02,5.72,0,0,46.69,100,18000,Weekday,Friday,Light_Load,3020,4,3.02,5.72,146.69
22/06/2018 05:15,2.95,5.58,0,0,46.74,100,18900,Weekday,Friday,Light_Load,2950,4,2.95,5.58,146.74
22/06/2018 05:30,2.95,5.58,0,0,46.74,100,19800,Weekday,Friday,Light_Load,2950,4,2.95,5.58,146.74
22/06/2018 05:45,2.95,5.8,0,0,45.34,100,20700,Weekday,Friday,Light_Load,2950,4,2.95,5.8,145.34
22/06/2018 06:00,2.95,5.69,0,0,46.03,100,21600,Weekday,Friday,Light_Load,2950,4,2.95,5.69,146.03
22/06/2018 06:15,2.92,5.47,0,0,47.09,100,22500,Weekday,Friday,Light_Load,2920,4,2.92,5.47,147.09
22/06/2018 06:30,2.99,5.44,0,0,48.17,100,23400,Weekday,Friday,Light_Load,2990,4,2.99,5.44,148.17
22/06/2018 06:45,2.95,5.44,0,0,47.67,100,24300,Weekday,Friday,Light_Load,2950,4,2.95,5.44,147.67
22/06/2018 07:00,2.95,5.4,0,0,47.94,100,25200,Weekday,Friday,Light_Load,2950,4,2.95,5.4,147.94
22/06/2018 07:15,2.99,5.4,0,0,48.44,100,26100,Weekday,Friday,Light_Load,2990,4,2.99,5.4,148.44
22/06/2018 07:30,3.38,5.26,0,0,54.06,100,27000,Weekday,Friday,Light_Load,3380,5,3.38,5.26,154.06
22/06/2018 07:45,3.85,4.93,0,0,61.55,100,27900,Weekday,Friday,Light_Load,3850,6,3.85,4.93,161.55
22/06/2018 08:00,8.75,10.08,0,0,65.55,100,28800,Weekday,Friday,Light_Load,8750,6,8.75,10.08,165.55
22/06/2018 08:15,44.06,43.99,0,0.02,70.77,100,29700,Weekday,Friday,Light_Load,44060,7,44.06,43.99,170.77
22/06/2018 08:30,54.61,56.7,0,0.03,69.37,100,30600,Weekday,Friday,Light_Load,54610,6,54.61,56.7,169.37
22/06/2018 08:45,56.84,61.09,0,0.03,68.12,100,31500,Weekday,Friday,Light_Load,56840,6,56.84,61.09,168.12
22/06/2018 09:00,55.01,37.73,0,0.03,82.47,100,32400,Weekday,Friday,Light_Load,55010,8,55.01,37.73,182.47
22/06/2018 09:15,54,30.17,0,0.02,87.3,100,33300,Weekday,Friday,Medium_Load,54000,8,54,30.17,187.3
22/06/2018 09:30,59.29,30.82,0,0.03,88.73,100,34200,Weekday,Friday,Medium_Load,59290,8,59.29,30.82,188.73
22/06/2018 09:45,48.42,21.6,0,0.02,91.33,100,35100,Weekday,Friday,Medium_Load,48420,9,48.42,21.6,191.33
22/06/2018 10:00,51.98,26.53,0,0.02,89.07,100,36000,Weekday,Friday,Medium_Load,51980,8,51.98,26.53,189.07
22/06/2018 10:15,55.69,29.77,0,0.03,88.19,100,36900,Weekday,Friday,Maximum_Load,55690,8,55.69,29.77,188.19
22/06/2018 10:30,60.05,31.57,0,0.03,88.51,100,37800,Weekday,Friday,Maximum_Load,60050,8,60.05,31.57,188.51
22/06/2018 10:45,64.73,35.78,0,0.03,87.52,100,38700,Weekday,Friday,Maximum_Load,64730,8,64.73,35.78,187.52
22/06/2018 11:00,65.52,37.69,0,0.03,86.68,100,39600,Weekday,Friday,Maximum_Load,65520,8,65.52,37.69,186.68
22/06/2018 11:15,64.3,49.75,0,0.03,79.09,100,40500,Weekday,Friday,Maximum_Load,64300,7,64.3,49.75,179.09
22/06/2018 11:30,60.91,48.17,0,0.03,78.44,100,41400,Weekday,Friday,Maximum_Load,60910,7,60.91,48.17,178.44
22/06/2018 11:45,56.88,46.48,0,0.03,77.43,100,42300,Weekday,Friday,Maximum_Load,56880,7,56.88,46.48,177.43
22/06/2018 12:00,61.92,52.7,0,0.03,76.15,100,43200,Weekday,Friday,Maximum_Load,61920,7,61.92,52.7,176.15
22/06/2018 12:15,12.13,5.8,9.25,0.01,90.22,79.52,44100,Weekday,Friday,Medium_Load,12130,9,12.13,15.05,169.74
22/06/2018 12:30,4.36,0,16.42,0,100,25.66,45000,Weekday,Friday,Medium_Load,4360,1,4.36,16.42,125.66
22/06/2018 12:45,4.46,0,15.91,0,100,26.99,45900,Weekday,Friday,Medium_Load,4460,1,4.46,15.91,126.99
22/06/2018 13:00,4.97,0,21.28,0,100,22.74,46800,Weekday,Friday,Medium_Load,4970,1,4.97,21.28,122.74
22/06/2018 13:15,40.07,15.01,6.26,0.02,93.65,98.8,47700,Weekday,Friday,Maximum_Load,40070,9,40.07,21.27,192.45
22/06/2018 13:30,57.28,30.53,0,0.03,88.25,100,48600,Weekday,Friday,Maximum_Load,57280,8,57.28,30.53,188.25
22/06/2018 13:45,64.33,34.78,0,0.03,87.97,100,49500,Weekday,Friday,Maximum_Load,64330,8,64.33,34.78,187.97
22/06/2018 14:00,57.82,25.42,0,0.03,91.54,100,50400,Weekday,Friday,Maximum_Load,57820,9,57.82,25.42,191.54
22/06/2018 14:15,51.7,22.43,0,0.02,91.74,100,51300,Weekday,Friday,Maximum_Load,51700,9,51.7,22.43,191.74
22/06/2018 14:30,48.74,19.26,0,0.02,93,100,52200,Weekday,Friday,Maximum_Load,48740,9,48.74,19.26,193
22/06/2018 14:45,50.29,22.57,0,0.02,91.23,100,53100,Weekday,Friday,Maximum_Load,50290,9,50.29,22.57,191.23
22/06/2018 15:00,46.8,17.89,0,0.02,93.41,100,54000,Weekday,Friday,Maximum_Load,46800,9,46.8,17.89,193.41
22/06/2018 15:15,42.7,17.28,0,0.02,92.7,100,54900,Weekday,Friday,Maximum_Load,42700,9,42.7,17.28,192.7
22/06/2018 15:30,41.83,15.84,0,0.02,93.52,100,55800,Weekday,Friday,Maximum_Load,41830,9,41.83,15.84,193.52
22/06/2018 15:45,44.1,17.39,0,0.02,93.03,100,56700,Weekday,Friday,Maximum_Load,44100,9,44.1,17.39,193.03
22/06/2018 16:00,49.1,23.58,0,0.02,90.14,100,57600,Weekday,Friday,Maximum_Load,49100,9,49.1,23.58,190.14
22/06/2018 16:15,69.08,40.5,0,0.03,86.27,100,58500,Weekday,Friday,Maximum_Load,69080,8,69.08,40.5,186.27
22/06/2018 16:30,41.94,16.31,0,0.02,93.2,100,59400,Weekday,Friday,Maximum_Load,41940,9,41.94,16.31,193.2
22/06/2018 16:45,39.2,13.93,0,0.02,94.23,100,60300,Weekday,Friday,Maximum_Load,39200,9,39.2,13.93,194.23
22/06/2018 17:00,45.25,19.19,0,0.02,92.06,100,61200,Weekday,Friday,Maximum_Load,45250,9,45.25,19.19,192.06
22/06/2018 17:15,56.77,31.64,0,0.03,87.35,100,62100,Weekday,Friday,Medium_Load,56770,8,56.77,31.64,187.35
22/06/2018 17:30,47.41,22.61,0.07,0.02,90.26,100,63000,Weekday,Friday,Medium_Load,47410,9,47.41,22.68,190.26
22/06/2018 17:45,27.9,0.14,7.45,0.01,100,96.61,63900,Weekday,Friday,Medium_Load,27900,1,27.9,7.59,196.61
22/06/2018 18:00,26.93,0,8.5,0.01,100,95.36,64800,Weekday,Friday,Medium_Load,26930,1,26.93,8.5,195.36
22/06/2018 18:15,34.02,19.98,1.8,0.02,86.23,99.86,65700,Weekday,Friday,Medium_Load,34020,8,34.02,21.78,186.09
22/06/2018 18:30,54.86,44.86,0,0.03,77.41,100,66600,Weekday,Friday,Medium_Load,54860,7,54.86,44.86,177.41
22/06/2018 18:45,52.31,33.62,0,0.02,84.12,100,67500,Weekday,Friday,Medium_Load,52310,8,52.31,33.62,184.12
22/06/2018 19:00,39.82,16.96,0,0.02,92,100,68400,Weekday,Friday,Medium_Load,39820,9,39.82,16.96,192
22/06/2018 19:15,43.2,20.2,0,0.02,90.59,100,69300,Weekday,Friday,Medium_Load,43200,9,43.2,20.2,190.59
22/06/2018 19:30,56.99,30.64,0,0.03,88.08,100,70200,Weekday,Friday,Medium_Load,56990,8,56.99,30.64,188.08
22/06/2018 19:45,45.83,23.15,0,0.02,89.26,100,71100,Weekday,Friday,Medium_Load,45830,8,45.83,23.15,189.26
22/06/2018 20:00,54.36,32.51,0,0.02,85.82,100,72000,Weekday,Friday,Medium_Load,54360,8,54.36,32.51,185.82
22/06/2018 20:15,51.3,26.39,0,0.02,88.92,100,72900,Weekday,Friday,Medium_Load,51300,8,51.3,26.39,188.92
22/06/2018 20:30,40.61,10.4,0,0.02,96.87,100,73800,Weekday,Friday,Medium_Load,40610,9,40.61,10.4,196.87
22/06/2018 20:45,31.64,7.34,5.72,0.01,97.41,98.4,74700,Weekday,Friday,Medium_Load,31640,9,31.64,13.06,195.81
22/06/2018 21:00,7.02,0,23.4,0,100,28.73,75600,Weekday,Friday,Medium_Load,7020,1,7.02,23.4,128.73
22/06/2018 21:15,5.83,0,20.2,0,100,27.73,76500,Weekday,Friday,Medium_Load,5830,1,5.83,20.2,127.73
22/06/2018 21:30,3.78,0,19.8,0,100,18.75,77400,Weekday,Friday,Medium_Load,3780,1,3.78,19.8,118.75
22/06/2018 21:45,3.78,0,19.58,0,100,18.96,78300,Weekday,Friday,Medium_Load,3780,1,3.78,19.58,118.96
22/06/2018 22:00,3.74,0,20.2,0,100,18.21,79200,Weekday,Friday,Medium_Load,3740,1,3.74,20.2,118.21
22/06/2018 22:15,3.74,1.22,11.48,0,95.07,30.98,80100,Weekday,Friday,Medium_Load,3740,9,3.74,12.7,126.05
22/06/2018 22:30,3.46,5.4,0,0,53.95,100,81000,Weekday,Friday,Medium_Load,3460,5,3.46,5.4,153.95
22/06/2018 22:45,3.42,5.36,0,0,53.79,100,81900,Weekday,Friday,Medium_Load,3420,5,3.42,5.36,153.79
22/06/2018 23:00,3.46,5.29,0,0,54.74,100,82800,Weekday,Friday,Medium_Load,3460,5,3.46,5.29,154.74
22/06/2018 23:15,3.42,4.97,0,0,56.69,100,83700,Weekday,Friday,Light_Load,3420,5,3.42,4.97,156.69
22/06/2018 23:30,3.38,4.86,0,0,57.1,100,84600,Weekday,Friday,Light_Load,3380,5,3.38,4.86,157.1
22/06/2018 23:45,3.42,4.86,0,0,57.55,100,85500,Weekday,Friday,Light_Load,3420,5,3.42,4.86,157.55
22/06/2018 00:00,3.35,5.04,0,0,55.36,100,0,Weekday,Friday,Light_Load,3350,5,3.35,5.04,155.36
23/06/2018 00:15,3.42,5,0,0,56.46,100,900,Weekend,Saturday,Light_Load,3420,5,3.42,5,156.46
23/06/2018 00:30,3.2,4.07,0,0,61.81,100,1800,Weekend,Saturday,Light_Load,3200,6,3.2,4.07,161.81
23/06/2018 00:45,2.7,4.43,0,0,52.04,100,2700,Weekend,Saturday,Light_Load,2700,5,2.7,4.43,152.04
23/06/2018 01:00,2.63,4.28,0,0,52.35,100,3600,Weekend,Saturday,Light_Load,2630,5,2.63,4.28,152.35
23/06/2018 01:15,3.02,4.64,0,0,54.55,100,4500,Weekend,Saturday,Light_Load,3020,5,3.02,4.64,154.55
23/06/2018 01:30,3.35,4.93,0,0,56.2,100,5400,Weekend,Saturday,Light_Load,3350,5,3.35,4.93,156.2
23/06/2018 01:45,2.81,4.57,0,0,52.38,100,6300,Weekend,Saturday,Light_Load,2810,5,2.81,4.57,152.38
23/06/2018 02:00,2.74,4.54,0,0,51.67,100,7200,Weekend,Saturday,Light_Load,2740,5,2.74,4.54,151.67
23/06/2018 02:15,2.7,4.46,0,0,51.79,100,8100,Weekend,Saturday,Light_Load,2700,5,2.7,4.46,151.79
23/06/2018 02:30,2.74,4.46,0,0,52.35,100,9000,Weekend,Saturday,Light_Load,2740,5,2.74,4.46,152.35
23/06/2018 02:45,2.66,4.43,0,0,51.48,100,9900,Weekend,Saturday,Light_Load,2660,5,2.66,4.43,151.48
23/06/2018 03:00,2.7,4.5,0,0,51.45,100,10800,Weekend,Saturday,Light_Load,2700,5,2.7,4.5,151.45
23/06/2018 03:15,2.7,4.18,0,0,54.26,100,11700,Weekend,Saturday,Light_Load,2700,5,2.7,4.18,154.26
23/06/2018 03:30,2.74,4.1,0,0,55.56,100,12600,Weekend,Saturday,Light_Load,2740,5,2.74,4.1,155.56
23/06/2018 03:45,2.66,4.14,0,0,54.06,100,13500,Weekend,Saturday,Light_Load,2660,5,2.66,4.14,154.06
23/06/2018 04:00,2.7,4.07,0,0,55.28,100,14400,Weekend,Saturday,Light_Load,2700,5,2.7,4.07,155.28
23/06/2018 04:15,2.74,4.03,0,0,56.23,100,15300,Weekend,Saturday,Light_Load,2740,5,2.74,4.03,156.23
23/06/2018 04:30,3.24,3.89,0,0,64,100,16200,Weekend,Saturday,Light_Load,3240,6,3.24,3.89,164
23/06/2018 04:45,2.66,4.14,0,0,54.06,100,17100,Weekend,Saturday,Light_Load,2660,5,2.66,4.14,154.06
23/06/2018 05:00,2.7,4.14,0,0,54.63,100,18000,Weekend,Saturday,Light_Load,2700,5,2.7,4.14,154.63
23/06/2018 05:15,2.66,4.46,0,0,51.22,100,18900,Weekend,Saturday,Light_Load,2660,5,2.66,4.46,151.22
23/06/2018 05:30,2.63,4.5,0,0,50.46,100,19800,Weekend,Saturday,Light_Load,2630,5,2.63,4.5,150.46
23/06/2018 05:45,2.63,4.43,0,0,51.05,100,20700,Weekend,Saturday,Light_Load,2630,5,2.63,4.43,151.05
23/06/2018 06:00,2.66,4.5,0,0,50.89,100,21600,Weekend,Saturday,Light_Load,2660,5,2.66,4.5,150.89
23/06/2018 06:15,2.7,4.5,0,0,51.45,100,22500,Weekend,Saturday,Light_Load,2700,5,2.7,4.5,151.45
23/06/2018 06:30,2.74,4.43,0,0,52.6,100,23400,Weekend,Saturday,Light_Load,2740,5,2.74,4.43,152.6
23/06/2018 06:45,2.81,4.39,0,0,53.91,100,24300,Weekend,Saturday,Light_Load,2810,5,2.81,4.39,153.91
23/06/2018 07:00,3.2,4.57,0,0,57.36,100,25200,Weekend,Saturday,Light_Load,3200,5,3.2,4.57,157.36
23/06/2018 07:15,2.66,4.36,0,0,52.08,100,26100,Weekend,Saturday,Light_Load,2660,5,2.66,4.36,152.08
23/06/2018 07:30,2.99,4.14,0,0,58.55,100,27000,Weekend,Saturday,Light_Load,2990,5,2.99,4.14,158.55
23/06/2018 07:45,3.49,3.82,0,0,67.45,100,27900,Weekend,Saturday,Light_Load,3490,6,3.49,3.82,167.45
23/06/2018 08:00,3.53,3.92,0,0,66.92,100,28800,Weekend,Saturday,Light_Load,3530,6,3.53,3.92,166.92
23/06/2018 08:15,29.27,28.94,0,0.01,71.11,100,29700,Weekend,Saturday,Light_Load,29270,7,29.27,28.94,171.11
23/06/2018 08:30,41.98,39.89,0,0.02,72.49,100,30600,Weekend,Saturday,Light_Load,41980,7,41.98,39.89,172.49
23/06/2018 08:45,42.05,39.53,0,0.02,72.86,100,31500,Weekend,Saturday,Light_Load,42050,7,42.05,39.53,172.86
23/06/2018 09:00,41.18,16.42,0.36,0.02,92.89,100,32400,Weekend,Saturday,Light_Load,41180,9,41.18,16.78,192.89
23/06/2018 09:15,29.59,1.19,1.66,0.01,99.92,99.84,33300,Weekend,Saturday,Medium_Load,29590,1,29.59,2.85,199.76
23/06/2018 09:30,28.15,0.29,2.3,0.01,99.99,99.67,34200,Weekend,Saturday,Medium_Load,28150,1,28.15,2.59,199.66
23/06/2018 09:45,27.9,0.36,2.3,0.01,99.99,99.66,35100,Weekend,Saturday,Medium_Load,27900,1,27.9,2.66,199.65
23/06/2018 10:00,27.68,0.4,2.38,0.01,99.99,99.63,36000,Weekend,Saturday,Medium_Load,27680,1,27.68,2.78,199.62
23/06/2018 10:15,40.57,9.04,0.58,0.02,97.61,99.99,36900,Weekend,Saturday,Maximum_Load,40570,9,40.57,9.62,197.6
23/06/2018 10:30,39.06,10.73,0.72,0.02,96.43,99.98,37800,Weekend,Saturday,Maximum_Load,39060,9,39.06,11.45,196.41
23/06/2018 10:45,28.4,1.55,1.48,0.01,99.85,99.86,38700,Weekend,Saturday,Maximum_Load,28400,1,28.4,3.03,199.71
23/06/2018 11:00,29.56,2.63,1.04,0.01,99.61,99.94,39600,Weekend,Saturday,Maximum_Load,29560,1,29.56,3.67,199.55
23/06/2018 11:15,29.3,13,0.32,0.01,91.41,99.99,40500,Weekend,Saturday,Maximum_Load,29300,9,29.3,13.32,191.4
23/06/2018 11:30,41.47,26.32,0,0.02,84.43,100,41400,Weekend,Saturday,Maximum_Load,41470,8,41.47,26.32,184.43
23/06/2018 11:45,29.81,16.49,0,0.01,87.5,100,42300,Weekend,Saturday,Maximum_Load,29810,8,29.81,16.49,187.5
23/06/2018 12:00,41.4,28.33,0,0.02,82.53,100,43200,Weekend,Saturday,Maximum_Load,41400,8,41.4,28.33,182.53
23/06/2018 12:15,9.83,3.35,9.76,0,94.65,70.96,44100,Weekend,Saturday,Medium_Load,9830,9,9.83,13.11,165.61
23/06/2018 12:30,3.42,0,18.36,0,100,18.31,45000,Weekend,Saturday,Medium_Load,3420,1,3.42,18.36,118.31
23/06/2018 12:45,4.1,0,26.17,0,100,15.48,45900,Weekend,Saturday,Medium_Load,4100,1,4.1,26.17,115.48
23/06/2018 13:00,3.71,0,21.85,0,100,16.74,46800,Weekend,Saturday,Medium_Load,3710,1,3.71,21.85,116.74
23/06/2018 13:15,29.05,4.21,6.08,0.01,98.97,97.88,47700,Weekend,Saturday,Maximum_Load,29050,9,29.05,10.29,196.85
23/06/2018 13:30,38.09,8.96,0.97,0.02,97.34,99.97,48600,Weekend,Saturday,Maximum_Load,38090,9,38.09,9.93,197.31
23/06/2018 13:45,34.52,3.64,0.94,0.02,99.45,99.96,49500,Weekend,Saturday,Maximum_Load,34520,9,34.52,4.58,199.41
23/06/2018 14:00,40.03,8.14,1.04,0.02,97.99,99.97,50400,Weekend,Saturday,Maximum_Load,40030,9,40.03,9.18,197.96
23/06/2018 14:15,34.63,5.98,1.26,0.02,98.54,99.93,51300,Weekend,Saturday,Maximum_Load,34630,9,34.63,7.24,198.47
23/06/2018 14:30,42.26,13.72,0.94,0.02,95.11,99.98,52200,Weekend,Saturday,Maximum_Load,42260,9,42.26,14.66,195.09
23/06/2018 14:45,43.63,12.38,0.68,0.02,96.2,99.99,53100,Weekend,Saturday,Maximum_Load,43630,9,43.63,13.06,196.19
23/06/2018 15:00,38.59,8.17,1.04,0.02,97.83,99.96,54000,Weekend,Saturday,Maximum_Load,38590,9,38.59,9.21,197.79
23/06/2018 15:15,36,6.91,1.19,0.02,98.21,99.95,54900,Weekend,Saturday,Maximum_Load,36000,9,36,8.1,198.16
23/06/2018 15:30,29.7,2.16,1.19,0.01,99.74,99.92,55800,Weekend,Saturday,Maximum_Load,29700,1,29.7,3.35,199.66
23/06/2018 15:45,29.12,1.51,1.51,0.01,99.87,99.87,56700,Weekend,Saturday,Maximum_Load,29120,1,29.12,3.02,199.74
23/06/2018 16:00,28.73,1.3,1.76,0.01,99.9,99.81,57600,Weekend,Saturday,Maximum_Load,28730,1,28.73,3.06,199.71
23/06/2018 16:15,45.68,11.34,0.5,0.02,97.05,99.99,58500,Weekend,Saturday,Maximum_Load,45680,9,45.68,11.84,197.04
23/06/2018 16:30,36.36,4.5,1.08,0.02,99.24,99.96,59400,Weekend,Saturday,Maximum_Load,36360,9,36.36,5.58,199.2
23/06/2018 16:45,40.14,9.54,0.76,0.02,97.29,99.98,60300,Weekend,Saturday,Maximum_Load,40140,9,40.14,10.3,197.27
23/06/2018 17:00,15.52,0.14,17.03,0.01,100,67.36,61200,Weekend,Saturday,Maximum_Load,15520,1,15.52,17.17,167.36
23/06/2018 17:15,5.22,0,26.42,0,100,19.38,62100,Weekend,Saturday,Medium_Load,5220,1,5.22,26.42,119.38
23/06/2018 17:30,3.92,0,26.42,0,100,14.68,63000,Weekend,Saturday,Medium_Load,3920,1,3.92,26.42,114.68
23/06/2018 17:45,3.64,0,26.21,0,100,13.76,63900,Weekend,Saturday,Medium_Load,3640,1,3.64,26.21,113.76
23/06/2018 18:00,3.6,0,26.24,0,100,13.59,64800,Weekend,Saturday,Medium_Load,3600,1,3.6,26.24,113.59
23/06/2018 18:15,3.35,0,11.48,0,100,28.01,65700,Weekend,Saturday,Medium_Load,3350,1,3.35,11.48,128.01
23/06/2018 18:30,3.24,0,7.13,0,100,41.37,66600,Weekend,Saturday,Medium_Load,3240,1,3.24,7.13,141.37
23/06/2018 18:45,3.35,0,17.71,0,100,18.59,67500,Weekend,Saturday,Medium_Load,3350,1,3.35,17.71,118.59
23/06/2018 19:00,3.49,0,26.32,0,100,13.14,68400,Weekend,Saturday,Medium_Load,3490,1,3.49,26.32,113.14
23/06/2018 19:15,3.49,0,26.28,0,100,13.16,69300,Weekend,Saturday,Medium_Load,3490,1,3.49,26.28,113.16
23/06/2018 19:30,3.42,0,26.35,0,100,12.87,70200,Weekend,Saturday,Medium_Load,3420,1,3.42,26.35,112.87
23/06/2018 19:45,2.92,0,18.29,0,100,15.77,71100,Weekend,Saturday,Medium_Load,2920,1,2.92,18.29,115.77
23/06/2018 20:00,2.88,0,17.39,0,100,16.34,72000,Weekend,Saturday,Medium_Load,2880,1,2.88,17.39,116.34
23/06/2018 20:15,2.84,0,17.42,0,100,16.09,72900,Weekend,Saturday,Medium_Load,2840,1,2.84,17.42,116.09
23/06/2018 20:30,2.81,0,17.39,0,100,15.95,73800,Weekend,Saturday,Medium_Load,2810,1,2.81,17.39,115.95
23/06/2018 20:45,2.92,0,17.46,0,100,16.49,74700,Weekend,Saturday,Medium_Load,2920,1,2.92,17.46,116.49
23/06/2018 21:00,2.84,0,17.39,0,100,16.12,75600,Weekend,Saturday,Medium_Load,2840,1,2.84,17.39,116.12
23/06/2018 21:15,2.81,0,17.32,0,100,16.01,76500,Weekend,Saturday,Medium_Load,2810,1,2.81,17.32,116.01
23/06/2018 21:30,2.88,0,17.28,0,100,16.44,77400,Weekend,Saturday,Medium_Load,2880,1,2.88,17.28,116.44
23/06/2018 21:45,2.84,0,17.21,0,100,16.28,78300,Weekend,Saturday,Medium_Load,2840,1,2.84,17.21,116.28
23/06/2018 22:00,2.84,0,17.32,0,100,16.18,79200,Weekend,Saturday,Medium_Load,2840,1,2.84,17.32,116.18
23/06/2018 22:15,2.77,0.72,10.76,0,96.78,24.93,80100,Weekend,Saturday,Medium_Load,2770,9,2.77,11.48,121.71
23/06/2018 22:30,2.63,3.38,0,0,61.41,100,81000,Weekend,Saturday,Medium_Load,2630,6,2.63,3.38,161.41
23/06/2018 22:45,3.13,3.92,0,0,62.4,100,81900,Weekend,Saturday,Medium_Load,3130,6,3.13,3.92,162.4
23/06/2018 23:00,2.88,3.46,0,0,63.97,100,82800,Weekend,Saturday,Medium_Load,2880,6,2.88,3.46,163.97
23/06/2018 23:15,2.52,3.02,0,0,64.07,100,83700,Weekend,Saturday,Light_Load,2520,6,2.52,3.02,164.07
23/06/2018 23:30,2.48,2.99,0,0,63.84,100,84600,Weekend,Saturday,Light_Load,2480,6,2.48,2.99,163.84
23/06/2018 23:45,3.13,3.2,0,0,69.92,100,85500,Weekend,Saturday,Light_Load,3130,7,3.13,3.2,169.92
23/06/2018 00:00,2.74,3.35,0,0,63.31,100,0,Weekend,Saturday,Light_Load,2740,6,2.74,3.35,163.31
24/06/2018 00:15,2.52,3.1,0,0,63.08,100,900,Weekend,Sunday,Light_Load,2520,6,2.52,3.1,163.08
24/06/2018 00:30,2.56,3.24,0,0,62,100,1800,Weekend,Sunday,Light_Load,2560,6,2.56,3.24,162
24/06/2018 00:45,2.56,3.28,0,0,61.53,100,2700,Weekend,Sunday,Light_Load,2560,6,2.56,3.28,161.53
24/06/2018 01:00,2.63,3.31,0,0,62.21,100,3600,Weekend,Sunday,Light_Load,2630,6,2.63,3.31,162.21
24/06/2018 01:15,2.59,3.31,0,0,61.62,100,4500,Weekend,Sunday,Light_Load,2590,6,2.59,3.31,161.62
24/06/2018 01:30,2.56,3.28,0,0,61.53,100,5400,Weekend,Sunday,Light_Load,2560,6,2.56,3.28,161.53
24/06/2018 01:45,2.59,3.49,0,0,59.59,100,6300,Weekend,Sunday,Light_Load,2590,6,2.59,3.49,159.59
24/06/2018 02:00,2.59,3.46,0,0,59.93,100,7200,Weekend,Sunday,Light_Load,2590,6,2.59,3.46,159.93
24/06/2018 02:15,2.56,3.42,0,0,59.93,100,8100,Weekend,Sunday,Light_Load,2560,6,2.56,3.42,159.93
24/06/2018 02:30,2.56,3.42,0,0,59.93,100,9000,Weekend,Sunday,Light_Load,2560,6,2.56,3.42,159.93
24/06/2018 02:45,2.7,3.53,0,0,60.75,100,9900,Weekend,Sunday,Light_Load,2700,6,2.7,3.53,160.75
24/06/2018 03:00,2.59,3.42,0,0,60.37,100,10800,Weekend,Sunday,Light_Load,2590,6,2.59,3.42,160.37
24/06/2018 03:15,2.59,3.38,0,0,60.82,100,11700,Weekend,Sunday,Light_Load,2590,6,2.59,3.38,160.82
24/06/2018 03:30,2.99,3.35,0,0,66.59,100,12600,Weekend,Sunday,Light_Load,2990,6,2.99,3.35,166.59
24/06/2018 03:45,3.64,4.1,0,0,66.39,100,13500,Weekend,Sunday,Light_Load,3640,6,3.64,4.1,166.39
24/06/2018 04:00,3.1,4,0,0,61.26,100,14400,Weekend,Sunday,Light_Load,3100,6,3.1,4,161.26
24/06/2018 04:15,2.66,3.49,0,0,60.62,100,15300,Weekend,Sunday,Light_Load,2660,6,2.66,3.49,160.62
24/06/2018 04:30,2.59,3.42,0,0,60.37,100,16200,Weekend,Sunday,Light_Load,2590,6,2.59,3.42,160.37
24/06/2018 04:45,2.56,3.38,0,0,60.38,100,17100,Weekend,Sunday,Light_Load,2560,6,2.56,3.38,160.38
24/06/2018 05:00,2.59,3.42,0,0,60.37,100,18000,Weekend,Sunday,Light_Load,2590,6,2.59,3.42,160.37
24/06/2018 05:15,2.56,3.56,0,0,58.38,100,18900,Weekend,Sunday,Light_Load,2560,5,2.56,3.56,158.38
24/06/2018 05:30,2.56,3.6,0,0,57.95,100,19800,Weekend,Sunday,Light_Load,2560,5,2.56,3.6,157.95
24/06/2018 05:45,2.59,3.67,0,0,57.66,100,20700,Weekend,Sunday,Light_Load,2590,5,2.59,3.67,157.66
24/06/2018 06:00,2.59,3.56,0,0,58.83,100,21600,Weekend,Sunday,Light_Load,2590,5,2.59,3.56,158.83
24/06/2018 06:15,2.56,3.6,0,0,57.95,100,22500,Weekend,Sunday,Light_Load,2560,5,2.56,3.6,157.95
24/06/2018 06:30,2.52,3.67,0,0,56.61,100,23400,Weekend,Sunday,Light_Load,2520,5,2.52,3.67,156.61
24/06/2018 06:45,2.56,3.67,0,0,57.21,100,24300,Weekend,Sunday,Light_Load,2560,5,2.56,3.67,157.21
